,name,year,rating,metascore,vote,imdb_id,poster,genre,certificate,runtime,director_actor,story,imdbId,movieId,tmdbId,title,genres
591,The Truth Beneath,(2016),6.7,,945.0,tt5768474,"https://m.media-amazon.com/images/M/MV5BZDk0YjI5ZjMtZDVjNS00N2FjLThhNmEtMWJkZGZmODRlMWY5XkEyXkFqcGdeQXVyNTQ0NTUxOTA@._V1_UY98_CR0,0,67,98_AL_.jpg","
Drama, Thriller            ",PG-13,102 min,"
    Director:
Kyoung-mi Lee
| 
    Stars:
Ye-jin Son, 
Ju-hyuk Kim, 
Yu-hwa Choi, 
Cheol-woo Han
","
    THE TRUTH BENEATH follows a mysterious 15-day scandal of a politician and his wife as their daughter goes missing just before the national elections.",5768474,191707,401133.0,The Truth Beneath (2016),Thriller
592,Take Off 2,(2016),6.6,,140.0,tt5876604,"https://m.media-amazon.com/images/M/MV5BZjQ3OGQ3ODYtYzZkOS00ZjZlLTgyYjctMGNiZGJmYjI4NzYwXkEyXkFqcGdeQXVyNjg5MzM1OTk@._V1_UY98_CR0,0,67,98_AL_.jpg","
Sport            ",,126 min,"
    Director:
Jong-hyun Kim
| 
    Stars:
Soo Ae, 
Jae-suk Ha, 
Ji-eun Ha, 
Seok-yong Jeong
","
    Various women, including a North Korean defector, a banned short track skater, middle age woman and a middle school student, come together to form the first South Korean woman's national ice hockey team.",5876604,201158,408362.0,Run-Off (2016),Drama
593,Yourself and Yours,(2016),6.9,76.0,996.0,tt5907916,"https://m.media-amazon.com/images/M/MV5BMjBlZTNmOTItNjgzMi00MzFkLWJlY2MtYjYwZmYzOGI5MzgzXkEyXkFqcGdeQXVyMTg5MDEyNw@@._V1_UX67_CR0,0,67,98_AL_.jpg","
Comedy, Drama            ",,86 min,"
    Director:
Sang-soo Hong
| 
    Stars:
Ju-hyuk Kim, 
Yoo-Young Lee, 
Hae-hyo Kwon, 
Joon-Sang Yoo
","
    A foray into the uncanny with a spin on Luis Buñuel's ""That Obscure Object of Desire""",5907916,191709,410678.0,Yourself and Yours (2016),Comedy|Drama
594,Tunnel,(2016),6.9,68.0,6487.0,tt5910280,"https://m.media-amazon.com/images/M/MV5BMjE3ODYwODE2OV5BMl5BanBnXkFtZTgwMjM5ODA2OTE@._V1_UX67_CR0,0,67,98_AL_.jpg","
Action, Drama            ",TV-14,126 min,"
    Director:
Seong-hun Kim
| 
    Stars:
Jung-woo Ha, 
Doona Bae, 
Dal-su Oh, 
Jeong-geun Shin
","
    A man is on his way home when the poorly constructed tunnel he is driving through collapses, leaving him trapped.",5910280,163496,390497.0,The Tunnel (2016),Drama
595,Asura,(2016),6.6,64.0,2090.0,tt5918028,"https://m.media-amazon.com/images/M/MV5BMTA5MzM5OTA4ODReQTJeQWpwZ15BbWU4MDQ1ODA2MjAy._V1_UY98_CR1,0,67,98_AL_.jpg","
Action, Crime, Thriller            ",Not Rated,136 min,"
    Director:
Sung-su Kim
| 
    Stars:
Woo-sung Jung, 
Jung-min Hwang, 
Ji-Hoon Ju, 
Do-won Kwak
","
    A shady cop finds himself in over his head when he gets caught between Internal Affairs and the city's corrupt mayor.",5918028,164399,408620.0,Asura: The City of Madness (2016),Action|Crime
596,A Single Rider,(2017),6.6,,674.0,tt5966750,"https://m.media-amazon.com/images/M/MV5BZDBhMzQ1NjgtYThjYi00YWFiLThjZGUtNTRkZGZkZWQ0MTZhXkEyXkFqcGdeQXVyNDY5MTUyNjU@._V1_UY98_CR0,0,67,98_AL_.jpg","
Drama            ",Not Rated,97 min,"
    Director:
Zoo Young Lee
| 
    Stars:
Byung-hun Lee, 
Hyo-Jin Kong, 
Sohee, 
Jack Campbell
","
    A man who has lost everything in his life travels to Australia in search of his family.",5966750,193729,435603.0,A Single Rider (2017),Drama|Mystery
597,The Battleship Island,(2017),7.1,60.0,5267.0,tt5969696,"https://m.media-amazon.com/images/M/MV5BZDEwMDIxYzMtMGNhNC00MjJkLTkyODktOWUxMjlhYzBlMGE0XkEyXkFqcGdeQXVyNjQ3ODkxMjE@._V1_UY98_CR1,0,67,98_AL_.jpg","
Action, Drama, History            ",Not Rated,132 min,"
    Director:
Seung-wan Ryoo
| 
    Stars:
Jung-min Hwang, 
Ji-seob So, 
Joong-Ki Song, 
Jung-hyun Lee
","
    During the Japanese colonial era, roughly 400 Korean people, who were forced onto Battleship Island (""Hashima Island"") to mine for coal, attempt to a dramatic escape.",5969696,183417,436391.0,The Battleship Island (2017),Drama|Thriller|War
598,Claire's Camera,(2017),6.4,80.0,1692.0,tt5989220,"https://m.media-amazon.com/images/M/MV5BYjc2NGVhYzctNWE5Ni00MDE3LWE1MDMtNGMxMWY2NDQ1NTRlXkEyXkFqcGdeQXVyODU4MzMxNDg@._V1_UY98_CR2,0,67,98_AL_.jpg","
Drama            ",Unrated,69 min,"
    Director:
Sang-soo Hong
| 
    Stars:
Isabelle Huppert, 
Min-hee Kim, 
Mi-hee Chang, 
Jin-young Jung
","
    The story of female friendship as Frenchwoman Claire helps the subject of her photograph, Min-Hee, discover why she was fired without apparent cause.",5989220,186543,432507.0,Claire's Camera (2017),(no genres listed)
599,The Net,(2016),7.3,,2603.0,tt5996202,"https://m.media-amazon.com/images/M/MV5BYTRkMzU1OWMtN2VjMS00NTAxLWE0NjgtMGY1OWI4MjVlMTllXkEyXkFqcGdeQXVyNjgwMzg3Nzk@._V1_UY98_CR1,0,67,98_AL_.jpg","
Drama            ",,114 min,"
    Director:
Ki-duk Kim
| 
    Stars:
Seung-bum Ryoo, 
Won-geun Lee, 
Young-min Kim, 
Gwi-hwa Choi
","
    A North Korean fisherman breaks his boat engine by accident and drifts down to South Korea. After enduring brutal investigations in the South, he eventually gets sent back to North Korea.",5996202,189527,412094.0,The Net (2016),Drama
600,Warriors of the Dawn,(2017),5.5,,282.0,tt6010020,"https://m.media-amazon.com/images/M/MV5BYjJkZTFhMTItZDE3NC00ODE0LTg1NWItOWUwNzA1MzczYTE4XkEyXkFqcGdeQXVyNDcyMjQ4MzU@._V1_UY98_CR1,0,67,98_AL_.jpg","
Adventure, Drama, History            ",,130 min,"
    Director:
Yoon-Chul Jung
| 
    Stars:
Jung-jae Lee, 
Jin-gu Yeo, 
Mu-Yeol Kim, 
Soo-bin Bae
","
    A crown prince emerges as a leader during the war between Korea and Japan in 1592.",6010020,198967,435880.0,Warriors of the Dawn (2017),Action|Adventure|War
601,Little Forest,(2018),7.1,,1477.0,tt6083230,"https://m.media-amazon.com/images/M/MV5BYTdkOTQ4ZWQtNWVkYy00MjA4LWJkMzgtOWVlMGUzM2U1NWU4XkEyXkFqcGdeQXVyNDcyMjQ4MzU@._V1_UY98_CR0,0,67,98_AL_.jpg","
Drama            ",PG-13,103 min,"
    Director:
Soon-rye Yim
| 
    Stars:
Tae-ri Kim, 
So-Ri Moon, 
Jun-Yeol Ryu, 
Ki-joo Jin
","
    A young woman grows tired of life in the city and returns to her hometown in the countryside.",6083230,187465,448491.0,Little Forest (2018),Drama
602,Canola,(2016),7.0,,555.0,tt6135036,"https://m.media-amazon.com/images/M/MV5BMWU1ZTA0YzQtNDAwYi00NTJlLTk5MWYtNTg3NzhkM2Y1NDAwXkEyXkFqcGdeQXVyMzk2OTE0NDI@._V1_UY98_CR0,0,67,98_AL_.jpg","
Drama            ",,117 min,"
    Director:
Hong-Seung Yoon
| 
    Stars:
Minho Choi, 
Go-eun Kim, 
Hee-won Kim, 
Min-Ji Park
","
    12 years after having lost her grand daughter at a market, grand mother and grand daughter become reunited. But things are not as good and perfect as they were 12 years earlier.",6135036,170028,387886.0,Canola (2016),Children|Drama
603,The Indecent Family,(2013),5.9,,28.0,tt6145884,"https://m.media-amazon.com/images/M/MV5BNmVlMWQ1YzAtNTM0Zi00M2I0LTliYWItNDIzMTA1ODcxMTE0XkEyXkFqcGdeQXVyNTM3MDMyMDQ@._V1_UY98_CR3,0,67,98_AL_.jpg","
Comedy            ",Not Rated,94 min,"
    Director:
Park Bo-Sang
| 
    Stars:
Ho-jin Chun, 
Kim Hyo Jin, 
Seung-woo Kim, 
Mi-sook Lee
","
    A hit ""tongue-in-cheek"" comedy about a sexually adventurous family. Seemingly normal and upstanding from the outside, each member is involved in a web of naughty behavior outside the household. (Korean with English subtitles)",6145884,196063,518312.0,The Indecent Family,(no genres listed)
604,The Mayor,(2016),6.2,,353.0,tt6150238,"https://m.media-amazon.com/images/M/MV5BMzJmYmI4YjAtYjhjYi00OWQ3LTg0NWEtNzc2MjZmMDQ5M2U5XkEyXkFqcGdeQXVyNDIwOTAzMDM@._V1_UX67_CR0,0,67,98_AL_.jpg","
Drama            ",Not Rated,130 min,"
    Director:
In-je Park
| 
    Stars:
Min-sik Choi, 
Do-won Kwak, 
Eun-kyung Shim, 
So-Ri Moon
","
    For the first time in Korean history, the mayor of Seoul attempts a third term in office.",6150238,180571,437073.0,The Mayor (2017),Drama
605,Luck-Key,(2016),6.9,,1654.0,tt6175078,"https://m.media-amazon.com/images/M/MV5BNGJiOTYzMTUtN2VmMy00ZGFjLTliZTgtMGYzZmU4ODQxMjkxXkEyXkFqcGdeQXVyMjgzNDQyMjE@._V1_UY98_CR0,0,67,98_AL_.jpg","
Action, Comedy, Crime            ",,112 min,"
    Director:
Kae-Byeok Lee
| 
    Stars:
Hae-Jin Yoo, 
Joon Lee, 
Yun-hie Jo, 
Ji-yeon Lim
","
    A hapless loser assumes the identity of an amnesia victim without knowing that he is an assassin.",6175078,174695,421928.0,Luck-Key (2016),Action|Comedy
606,One Day,(2017),6.6,,328.0,tt6214734,"https://m.media-amazon.com/images/M/MV5BNTRhZDExNTMtZTc1ZC00ZjA5LTgzMjQtOTk5ODJmYzY2MWUyXkEyXkFqcGdeQXVyNjk4ODY0NDM@._V1_UY98_CR1,0,67,98_AL_.jpg","
Drama, Fantasy            ",,118 min,"
    Director:
Yoon-ki Lee
| 
    Stars:
Nam-gil Kim, 
Woo-hee Chun, 
Sang-hee Baek, 
Yu-lim Jeon
","
    A man, who witnessed his wife's suicide, gradually cures his emotional scars through a fateful encounter with a woman in coma...",6214734,202409,446138.0,One Day (2017),Drama|Fantasy
607,Vanishing Time: A Boy Who Returned,(2016),7.3,,1345.0,tt6273736,"https://m.media-amazon.com/images/M/MV5BZTZlMTRiMzQtNzFhMS00ZWUxLTlmNmYtNWVmMTM5NWM1MjRmXkEyXkFqcGdeQXVyNzI1NzMxNzM@._V1_UY98_CR0,0,67,98_AL_.jpg","
Fantasy            ",,130 min,"
    Director:
Tae-hwa Eom
| 
    Stars:
Tae-goo Eom, 
Dong-won Gang, 
Lee Hyo-Je, 
Dan-Yool Kim
","
    Five children go to the mountains; magically, one comes back a man.",6273736,174499,382217.0,Vanishing Time: A Boy Who Returned (2016),Drama|Fantasy|Romance
608,Missing Woman,(2016),6.4,,753.0,tt6292996,"https://m.media-amazon.com/images/M/MV5BOTRjODFiMzQtZjgyNi00MGU2LWIzMjMtMWVkYzdlZTU3NzQ1L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNDcyMjQ4MzU@._V1_UY98_CR0,0,67,98_AL_.jpg","
Drama, Mystery, Thriller            ",,100 min,"
    Director:
Eon-hie Lee
| 
    Stars:
Ji-won Uhm, 
Hyo-Jin Kong, 
Joon Go, 
Won-yeong Jang
","
    A struggling divorcee discovers her infant daughter and Chinese nanny have gone missing.",6292996,198959,417199.0,Missing (2016),Drama|Mystery|Thriller
609,Misbehavior,(2016),5.8,,270.0,tt6302006,"https://m.media-amazon.com/images/M/MV5BODExOGI1ZjMtOTU1ZC00MWJlLThjYzEtNTVkMTlkYjg2ODEyL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNDcyMjQ4MzU@._V1_UY98_CR0,0,67,98_AL_.jpg","
Drama, Romance, Thriller            ",,96 min,"
    Director:
Tae-yong Kim
| 
    Stars:
Ha-neul Kim, 
In-young Yoo, 
Won-geun Lee, 
Ki-woo Lee
","
    Hyo-joo (Ha-neul Kim) is a temporary teacher at a boys' high school and Hae-yeong (In-yeong Yu) is a fellow teacher who is the school board chairman's daughter. One day, Hyo-joo witnesses ...                See full summary »
",6302006,205749,428395.0,Misbehavior (2017),Drama
610,Pandora,(2016),6.6,,4872.0,tt6302160,"https://m.media-amazon.com/images/M/MV5BNmExNmZiZTYtYmY2My00YmRhLThjZWYtOGM4ODIwNDZhNDZhL2ltYWdlXkEyXkFqcGdeQXVyNzE5MDMyMzk@._V1_UY98_CR1,0,67,98_AL_.jpg","
Action, Drama            ",Not Rated,136 min,"
    Director:
Jong-woo Park
| 
    Stars:
Do-bin Baek, 
Seung-Hoon Choi, 
Sung-Wook Eo, 
Bae Gang-Yoo
","
    The explosion of a nuclear power plant caused by an earthquake leads to a disaster which no one other than its workers can stop from spreading further.",6302160,170605,429450.0,Pandora (2016),Action|Drama|Thriller
611,Life Risking Romance,(2016),5.3,,175.0,tt6343000,"https://m.media-amazon.com/images/M/MV5BYWI3YmExODQtYTY2MS00ZDE5LWEzYzQtMTRlNTJmM2QxOTcxL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNDcyMjQ4MzU@._V1_UY98_CR1,0,67,98_AL_.jpg","
Comedy, Romance, Thriller            ",,103 min,"
    Director:
Min-Gyu Song
| 
    Stars:
Ji-Won Ha, 
Jeong-myeong Cheon, 
Bo-lin Chen, 
Hae-Kyun Jung
","
    A detective fiction authoress makes a lot of romantic and funny stories with a criminal police and a fascinating sweet guy when she traces a serial killer,",6343000,173377,431251.0,Life Risking Romance (2016),Comedy|Romance|Thriller
612,My Annoying Brother,(2016),7.3,,2016.0,tt6388082,"https://m.media-amazon.com/images/M/MV5BMTc5MDcwNDQ4Nl5BMl5BanBnXkFtZTgwNzA4NTEwMTI@._V1_UY98_CR1,0,67,98_AL_.jpg","
Comedy, Drama            ",PG,110 min,"
    Director:
Soo-Kyung Kwon
| 
    Stars:
Chranny, 
Kyung-soo Do, 
Ek Harris, 
Dae-han Ji
","
    Doo-Sik (Jo Jung-suk) gets paroled from prison thanks to his younger brother (Do Kyung-Soo) Doo-Young. Doo-Young is a promising judo athlete. After 15 years, Doo-Sik (Jo Jung-suk) suddenly ...                See full summary »
",6388082,171457,426166.0,My Annoying Brother (2016),Comedy|Drama
613,Fabricated City,(2017),6.9,,3622.0,tt6399158,"https://m.media-amazon.com/images/M/MV5BMTA3YTkxNDYtYzkwNS00ZjAzLWE3OWQtMzQ3NzI4Y2ZlMjcxXkEyXkFqcGdeQXVyNjQ3ODkxMjE@._V1_UY98_CR1,0,67,98_AL_.jpg","
Action, Crime            ",Not Rated,126 min,"
    Director:
Kwang-Hyun Park
| 
    Stars:
Chang-Wook Ji, 
Eun-kyung Shim, 
Jae-hong Ahn, 
Min-Jung Bae
","
    After Kwon, an exceptional gamer, is wrongly framed for murder, he along with his allies decides to find the real culprit and prove his innocence.",6399158,171455,435366.0,Fabricated City (2017),Action|Crime
614,On the Beach at Night Alone,(2017),6.8,80.0,2915.0,tt6412864,"https://m.media-amazon.com/images/M/MV5BZjExNTNjYzYtNmJjYS00ZmMzLTk2NDUtY2FlOWRlYWViNmU1XkEyXkFqcGdeQXVyMTg5MDEyNw@@._V1_UX67_CR0,0,67,98_AL_.jpg","
Drama            ",,101 min,"
    Director:
Sang-soo Hong
| 
    Stars:
Min-hee Kim, 
Young-hwa Seo, 
Jae-yeong Jeong, 
Seong-kun Mun
","
    An actress wanders around a seaside town, pondering her relationship with a married man.",6412864,178477,434773.0,On the Beach at Night Alone (2017),Drama
615,Will You Be There?,(2016),7.0,,1045.0,tt6434022,"https://m.media-amazon.com/images/M/MV5BZDg5MDU3NWEtYTVmZC00Nzc1LTkxMTEtMTRiYWNhMDJmNWYxXkEyXkFqcGdeQXVyNzI1NzMxNzM@._V1_UY98_CR1,0,67,98_AL_.jpg","
Drama, Fantasy, Romance            ",,111 min,"
    Director:
Ji-Yeong Hong
| 
    Stars:
Se-ha Ahn, 
Yo-Han Byun, 
Seo-jin Chae, 
Sang-ho Kim
","
    A surgeon (Kim Yun-Seok) doesn't have much time left due to a serious illness. His wish is to see his girlfriend who died in an accident 30 years ago. The surgeon gets 10 pills from a ...                See full summary »
",6434022,177155,422576.0,Will You Be There (2016),Drama|Fantasy
616,Horror Stories III,(2016),5.4,,96.0,tt6449358,"https://m.media-amazon.com/images/M/MV5BYzE4Mzk4MTAtOTllNy00MTBjLTlhMjEtYzc2NTViYzc2NDRlXkEyXkFqcGdeQXVyNzQ5MDM1NDg@._V1_UY98_CR1,0,67,98_AL_.jpg","
Horror, Sci-Fi            ",,94 min,"
    Directors:
Seung-bin Baek, 
Gok Kim, 
Sun Kim, 
Kyu-dong Min
| 
    Stars:
Ji An, 
Eun-hee Hong, 
Seul-ong Im, 
Cha Ji-Yeon
","
    Girl from Mars seeks refuge at a place run by robots/androids. She must explain to them why she is fleeing the humans, and tells some stories about human fear. Three 'short horror stories' within the film.",6449358,188549,400990.0,Horror Stories 3 (2016),Horror|Thriller
617,The Day After,(2017),6.9,72.0,1722.0,tt6462506,"https://m.media-amazon.com/images/M/MV5BMmQwMmJiMmItMTM2MS00ZjVlLTkyMzQtMzA5NGMwMzE0MjE0XkEyXkFqcGdeQXVyMTg5MDEyNw@@._V1_UX67_CR0,0,67,98_AL_.jpg","
Drama, Romance            ",,92 min,"
    Director:
Sang-soo Hong
| 
    Stars:
Yunhee Cho, 
Ki Joabang, 
Taeu Kang, 
Min-hee Kim
","
    The married Bongwan leaves home in the dark morning and sets off to work. The memories of the woman who left weigh down on him. That day Bongwan's wife finds a love note, bursts into the office, and mistakes Areum for the woman who left.",6462506,191723,451957.0,The Day After (2017),Drama|Romance
618,Miss Baek,(2018),6.5,,706.0,tt6479534,"https://m.media-amazon.com/images/M/MV5BMDVkYzA1NzAtMGY2ZC00MzU0LWFjYmQtNjY1NWRhODM2YjczXkEyXkFqcGdeQXVyNDcyMjQ4MzU@._V1_UY98_CR1,0,67,98_AL_.jpg","
Drama            ",Not Rated,98 min,"
    Director:
Ji-won Lee
| 
    Stars:
Ji-min Han, 
Suk-ho Jun, 
Hee-joon Lee, 
Si-ah Kim
","
    A woman's past as a convict follows her everywhere and because of this she doesn't open up to others. But then she strikes up a friendship with a broken child who has suffered from domestic...                See full summary »
",6479534,197287,544814.0,Miss Baek (2018),Crime|Drama|Thriller
619,Golden Slumber,(2018),5.8,,643.0,tt6485776,"https://m.media-amazon.com/images/M/MV5BZDgzYzM4OGEtMDVjYS00MTkzLWJiNjYtNTk1MGIxYTkzOWNmXkEyXkFqcGdeQXVyNTQ0NTUxOTA@._V1_UY98_CR1,0,67,98_AL_.jpg","
Action, Thriller            ",Not Rated,108 min,"
    Director:
Dong-Seok Noh
| 
    Stars:
Dong-won Gang, 
Eui-sung Kim, 
Seong-gyoon Kim, 
Dae-Myung Kim
","
    A deliveryman has to run for his life when he is he falsely accused of killing a presidential candidate in a car explosion.",6485776,184869,500699.0,Golden Slumber (2018),Drama|Thriller
620,1987: When the Day Comes,(2017),7.7,,3260.0,tt6493286,"https://m.media-amazon.com/images/M/MV5BYzUyMzA5NDktODUzOS00YWE5LWFjYTEtYjA3MDY0ZTM0NmQwXkEyXkFqcGdeQXVyNTQ0NTUxOTA@._V1_UY98_CR1,0,67,98_AL_.jpg","
Drama            ",Not Rated,129 min,"
    Director:
Joon-Hwan Jang
| 
    Stars:
Yoon-seok Kim, 
Jung-woo Ha, 
Hae-Jin Yoo, 
Tae-ri Kim
","
    In 1987 Korea under an oppressive military regime, the unlawful interrogation and death of a college student ignite ordinary citizens to fight for the truth and bring about justice.",6493286,184383,437103.0,1987: When the Day Comes (2017),Drama|Thriller
621,The Prison,(2017),6.5,,1472.0,tt6589464,"https://m.media-amazon.com/images/M/MV5BODc1NWY2NTMtNWQ3MC00YWQ2LWEwNzEtYmI2YmY0OGZjMDIxXkEyXkFqcGdeQXVyNDIwOTAzMDM@._V1_UY98_CR11,0,67,98_AL_.jpg","
Action, Crime            ",Not Rated,125 min,"
    Director:
Hyeon Na
| 
    Stars:
Rae-won Kim, 
Suk-kyu Han, 
Kyeong-yeong Lee, 
Seong-gyoon Kim
","
    A troubled ex-cop imprisoned for a hit-and-run accident discovers that the entire penitentiary is controlled by an inmate who has been running a crime syndicate with the help of the warden and guards which provides them 100% alibi.",6589464,195977,438798.0,The Prison (2017),Action|Crime
622,Bluebeard,(2017),6.4,,1464.0,tt6599340,"https://m.media-amazon.com/images/M/MV5BNTVhZWE3YTktZDAzNC00NDUxLTk0YjctOTUwZmMwYTk1NzI1XkEyXkFqcGdeQXVyNDIwOTAzMDM@._V1_UX67_CR0,0,67,98_AL_.jpg","
Thriller            ",Not Rated,117 min,"
    Director:
Soo-youn Lee
| 
    Stars:
Jin-woong Cho, 
Goo Shin, 
Dae-Myung Kim, 
Chung-Ah Lee
","
    Dr. Seung-hoon sedates his landlord before medical check-up, when the old man begins telling him a convincing murder confession.",6599340,176615,435809.0,Bluebeard (2017),Thriller
623,Part-time Spy,(2017),5.4,,290.0,tt6646998,"https://m.media-amazon.com/images/M/MV5BOTNkODQ0YjctZDMwNC00ZjFkLWI3MjYtYTE5Y2ZlYzQ4MzdhXkEyXkFqcGdeQXVyNjIzNjIxNzc@._V1_UY98_CR0,0,67,98_AL_.jpg","
Action, Comedy            ",,117 min,"
    Director:
Deok-Soo Kim
| 
    Stars:
Ye-won Kang, 
Chae-Ah Han, 
Min Namkoong, 
Jo Chang-Geun
","
    Jang Young-shil, who couldn't get a full-time job no matter how hard she tried, finally is hired as a comment writer for National Security Office at 35. However, even in the job she ...                See full summary »
",6646998,198953,448166.0,Part-time Spy (2017),Action|Comedy
624,New Trial,(2017),6.7,,902.0,tt6731636,"https://m.media-amazon.com/images/M/MV5BYTQ0YWUwZGQtYjZjZS00OTI3LTk5OWMtZGU3ZGUxODVmMDMwXkEyXkFqcGdeQXVyMTc0MTEzMzM@._V1_UY98_CR1,0,67,98_AL_.jpg","
Crime, Drama            ",Not Rated,119 min,"
    Director:
Tae-Yun Kim
| 
    Stars:
Jung-Eun Lee, 
Ju-Seon Eo, 
Jae-young Han, 
Hyun-Sook Jun
","
    Hyun-Woo, who is the sole witness to the murder of a taxi driver, is accused of committing the crime and persecuted and prosecuted. He is sentenced to a sentence of ten years. An ...                See full summary »
",6731636,174013,435821.0,New Trial (2017),Drama
625,Invader ZIM: Enter the Florpus,(2019 TV Movie),7.5,,4344.0,tt6739094,"https://m.media-amazon.com/images/M/MV5BZTYyY2NlMzktZWE4Yi00ZjkxLWJjZGItNTgyMDU3YTc4MTlkXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX67_CR0,0,67,98_AL_.jpg","
Animation, Action, Adventure            ",TV-Y7-FV,71 min,"
    Directors:
Hae Young Jung, 
Young Kyun Park, 
Jhonen Vasquez
| 
    Stars:
Richard Steven Horvitz, 
Rikki Simons, 
Andy Berman, 
Melissa Fahn
","
    ZIM discovers his almighty leaders never had any intention of coming to Earth and he loses confidence in himself for the first time in his life, which is the big break his human nemesis, Dib has been waiting for.",6739094,205082,472983.0,Invader ZIM: Enter the Florpus (2019),Animation|Children|Comedy|Sci-Fi
626,Parasite,(2019),8.6,96.0,421004.0,tt6751668,"https://m.media-amazon.com/images/M/MV5BYWZjMjk3ZTItODQ2ZC00NTY5LWE0ZDYtZTI3MjcwN2Q5NTVkXkEyXkFqcGdeQXVyODk4OTc3MTY@._V1_UX67_CR0,0,67,98_AL_.jpg","
Comedy, Drama, Thriller            ",R,132 min,"
    Director:
Bong Joon Ho
| 
    Stars:
Kang-ho Song, 
Sun-kyun Lee, 
Yeo-jeong Jo, 
Woo-sik Choi
","
    Greed and class discrimination threaten the newly formed symbiotic relationship between the wealthy Park family and the destitute Kim clan.",6751668,202439,496243.0,Parasite (2019),Comedy|Drama
627,Steel Rain,(2017),7.1,,3565.0,tt6769508,"https://m.media-amazon.com/images/M/MV5BYzI0YjY0ODktOWU3MC00MjkyLThiNjQtNGM5NTllODRhOWQwXkEyXkFqcGdeQXVyNDcyMjQ4MzU@._V1_UY98_CR1,0,67,98_AL_.jpg","
Action, Drama, Thriller            ",TV-MA,139 min,"
    Director:
WooSuk Yang
| 
    Stars:
Woo-sung Jung, 
Do-won Kwak, 
Kap-su Kim, 
Eui-sung Kim
","
    A coup in North Korea forces an agent to defect to South with unconscious ""Number One"". While operatives from North hunt for both of them, the agent has to work with South Koreans to stop the nuclear war.",6769508,187479,435841.0,Steel Rain (2017),Action|Drama
